,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
181,"Thu, Nov 26, 2009",8:00 pm,Orlando Magic,93.0,Atlanta Hawks,76.0,Box Score,,19193.0,
182,"Thu, Nov 26, 2009",8:30 pm,Chicago Bulls,86.0,Utah Jazz,105.0,Box Score,,18045.0,
183,"Fri, Nov 27, 2009",7:30 pm,Toronto Raptors,103.0,Boston Celtics,116.0,Box Score,,18624.0,
184,"Fri, Nov 27, 2009",7:00 pm,Cleveland Cavaliers,87.0,Charlotte Bobcats,94.0,Box Score,,19168.0,
185,"Fri, Nov 27, 2009",7:00 pm,New York Knicks,125.0,Denver Nuggets,128.0,Box Score,,19155.0,
186,"Fri, Nov 27, 2009",8:00 pm,Los Angeles Clippers,104.0,Detroit Pistons,96.0,Box Score,,18954.0,
187,"Fri, Nov 27, 2009",7:30 pm,San Antonio Spurs,92.0,Houston Rockets,84.0,Box Score,,18164.0,
188,"Fri, Nov 27, 2009",8:00 pm,Dallas Mavericks,113.0,Indiana Pacers,92.0,Box Score,,16613.0,
189,"Fri, Nov 27, 2009",7:00 pm,Washington Wizards,94.0,Miami Heat,84.0,Box Score,,17684.0,
190,"Fri, Nov 27, 2009",8:30 pm,Phoenix Suns,120.0,Minnesota Timberwolves,95.0,Box Score,,18225.0,
191,"Fri, Nov 27, 2009",8:30 pm,Milwaukee Bucks,90.0,Oklahoma City Thunder,108.0,Box Score,,18203.0,
192,"Fri, Nov 27, 2009",7:30 pm,Atlanta Hawks,100.0,Philadelphia 76ers,86.0,Box Score,,12984.0,
193,"Fri, Nov 27, 2009",7:00 pm,Memphis Grizzlies,106.0,Portland Trail Blazers,96.0,Box Score,,20540.0,
194,"Fri, Nov 27, 2009",7:00 pm,New Jersey Nets,96.0,Sacramento Kings,109.0,Box Score,,12725.0,
195,"Sat, Nov 28, 2009",7:30 pm,Dallas Mavericks,95.0,Cleveland Cavaliers,111.0,Box Score,,20562.0,
196,"Sat, Nov 28, 2009",7:30 pm,Los Angeles Lakers,130.0,Golden State Warriors,97.0,Box Score,,20001.0,
197,"Sat, Nov 28, 2009",8:00 pm,Orlando Magic,100.0,Milwaukee Bucks,98.0,Box Score,,16128.0,
198,"Sat, Nov 28, 2009",7:00 pm,Portland Trail Blazers,92.0,Utah Jazz,108.0,Box Score,,18051.0,
199,"Sat, Nov 28, 2009",7:00 pm,Charlotte Bobcats,92.0,Washington Wizards,76.0,Box Score,,17311.0,
200,"Sun, Nov 29, 2009",6:00 pm,Minnesota Timberwolves,106.0,Denver Nuggets,100.0,Box Score,,15147.0,
201,"Sun, Nov 29, 2009",1:00 pm,Atlanta Hawks,88.0,Detroit Pistons,94.0,Box Score,,15273.0,
202,"Sun, Nov 29, 2009",12:30 pm,Memphis Grizzlies,88.0,Los Angeles Clippers,98.0,Box Score,,14854.0,
203,"Sun, Nov 29, 2009",6:30 pm,New Jersey Nets,87.0,Los Angeles Lakers,106.0,Box Score,,18997.0,
204,"Sun, Nov 29, 2009",6:00 pm,Boston Celtics,92.0,Miami Heat,85.0,Box Score,,18104.0,
205,"Sun, Nov 29, 2009",6:00 pm,Orlando Magic,114.0,New York Knicks,102.0,Box Score,,18861.0,
206,"Sun, Nov 29, 2009",6:00 pm,Houston Rockets,100.0,Oklahoma City Thunder,91.0,Box Score,,18203.0,
207,"Sun, Nov 29, 2009",6:00 pm,New Orleans Hornets,96.0,Sacramento Kings,112.0,Box Score,,11548.0,
208,"Sun, Nov 29, 2009",6:00 pm,Philadelphia 76ers,89.0,San Antonio Spurs,97.0,Box Score,,17161.0,
209,"Sun, Nov 29, 2009",1:00 pm,Phoenix Suns,113.0,Toronto Raptors,94.0,Box Score,,17721.0,
210,"Mon, Nov 30, 2009",7:30 pm,Philadelphia 76ers,102.0,Dallas Mavericks,104.0,Box Score,,19783.0,
211,"Mon, Nov 30, 2009",7:30 pm,Indiana Pacers,107.0,Golden State Warriors,126.0,Box Score,,16574.0,
212,"Mon, Nov 30, 2009",7:00 pm,Chicago Bulls,97.0,Milwaukee Bucks,99.0,Box Score,,13684.0,
213,"Mon, Nov 30, 2009",7:00 pm,Memphis Grizzlies,93.0,Utah Jazz,120.0,Box Score,,18469.0,
0,"Tue, Dec 1, 2009",7:00 pm,Boston Celtics,108.0,Charlotte Bobcats,90.0,Box Score,,15129.0,
1,"Tue, Dec 1, 2009",7:00 pm,Golden State Warriors,107.0,Denver Nuggets,135.0,Box Score,,14570.0,
2,"Tue, Dec 1, 2009",7:30 pm,New Orleans Hornets,99.0,Los Angeles Lakers,110.0,Box Score,,18997.0,
3,"Tue, Dec 1, 2009",7:30 pm,Phoenix Suns,99.0,New York Knicks,126.0,Box Score,,19763.0,
4,"Tue, Dec 1, 2009",7:00 pm,Miami Heat,107.0,Portland Trail Blazers,100.0,Box Score,,20417.0,
5,"Tue, Dec 1, 2009",7:00 pm,Washington Wizards,106.0,Toronto Raptors,102.0,Box Score,,15776.0,
6,"Wed, Dec 2, 2009",7:00 pm,Toronto Raptors,115.0,Atlanta Hawks,146.0,Box Score,,12272.0,
7,"Wed, Dec 2, 2009",7:00 pm,Detroit Pistons,85.0,Chicago Bulls,92.0,Box Score,,21523.0,
8,"Wed, Dec 2, 2009",7:00 pm,Phoenix Suns,90.0,Cleveland Cavaliers,107.0,Box Score,,20562.0,
9,"Wed, Dec 2, 2009",7:30 pm,Houston Rockets,102.0,Los Angeles Clippers,85.0,Box Score,,13836.0,
10,"Wed, Dec 2, 2009",7:00 pm,Memphis Grizzlies,97.0,Minnesota Timberwolves,95.0,Box Score,,11408.0,
11,"Wed, Dec 2, 2009",7:30 pm,Dallas Mavericks,117.0,New Jersey Nets,101.0,Box Score,,11689.0,
12,"Wed, Dec 2, 2009",7:00 pm,Philadelphia 76ers,106.0,Oklahoma City Thunder,117.0,Box Score,,17332.0,
13,"Wed, Dec 2, 2009",7:00 pm,New York Knicks,104.0,Orlando Magic,118.0,Box Score,,17461.0,
14,"Wed, Dec 2, 2009",7:00 pm,Indiana Pacers,105.0,Sacramento Kings,110.0,Box Score,,10021.0,
15,"Wed, Dec 2, 2009",7:00 pm,Milwaukee Bucks,102.0,Washington Wizards,104.0,Box Score,,12272.0,
16,"Thu, Dec 3, 2009",8:30 pm,Miami Heat,96.0,Denver Nuggets,114.0,Box Score,,14998.0,
17,"Thu, Dec 3, 2009",7:30 pm,Houston Rockets,111.0,Golden State Warriors,109.0,Box Score,,16432.0,
18,"Thu, Dec 3, 2009",7:00 pm,Boston Celtics,90.0,San Antonio Spurs,83.0,Box Score,,18581.0,
19,"Fri, Dec 4, 2009",7:30 pm,New York Knicks,114.0,Atlanta Hawks,107.0,Box Score,,17165.0,
20,"Fri, Dec 4, 2009",8:00 pm,Chicago Bulls,87.0,Cleveland Cavaliers,101.0,Box Score,,20562.0,
21,"Fri, Dec 4, 2009",8:00 pm,Milwaukee Bucks,96.0,Detroit Pistons,105.0,Box Score,,16557.0,
22,"Fri, Dec 4, 2009",7:30 pm,Miami Heat,107.0,Los Angeles Lakers,108.0,Box Score,,18997.0,
23,"Fri, Dec 4, 2009",7:00 pm,Dallas Mavericks,82.0,Memphis Grizzlies,98.0,Box Score,,13020.0,
24,"Fri, Dec 4, 2009",8:00 pm,Charlotte Bobcats,91.0,New Jersey Nets,97.0,Box Score,,12131.0,
25,"Fri, Dec 4, 2009",7:00 pm,Minnesota Timberwolves,89.0,New Orleans Hornets,98.0,Box Score,,14720.0,
26,"Fri, Dec 4, 2009",7:00 pm,Boston Celtics,105.0,Oklahoma City Thunder,87.0,Box Score,,18203.0,
27,"Fri, Dec 4, 2009",7:00 pm,Indiana Pacers,87.0,Utah Jazz,96.0,Box Score,,19347.0,
28,"Fri, Dec 4, 2009",7:00 pm,Toronto Raptors,109.0,Washington Wizards,107.0,Box Score,OT,20173.0,
29,"Sat, Dec 5, 2009",7:00 pm,Philadelphia 76ers,105.0,Charlotte Bobcats,106.0,Box Score,,13352.0,
30,"Sat, Dec 5, 2009",7:00 pm,Toronto Raptors,110.0,Chicago Bulls,78.0,Box Score,,20481.0,
31,"Sat, Dec 5, 2009",8:00 pm,Atlanta Hawks,80.0,Dallas Mavericks,75.0,Box Score,,19550.0,
32,"Sat, Dec 5, 2009",7:30 pm,Orlando Magic,126.0,Golden State Warriors,118.0,Box Score,,19054.0,
33,"Sat, Dec 5, 2009",7:30 pm,Indiana Pacers,72.0,Los Angeles Clippers,88.0,Box Score,,15305.0,
34,"Sat, Dec 5, 2009",7:00 pm,Utah Jazz,101.0,Minnesota Timberwolves,108.0,Box Score,,18466.0,
35,"Sat, Dec 5, 2009",7:00 pm,Sacramento Kings,107.0,Phoenix Suns,115.0,Box Score,,17747.0,
36,"Sat, Dec 5, 2009",7:00 pm,Houston Rockets,89.0,Portland Trail Blazers,90.0,Box Score,,20555.0,
37,"Sat, Dec 5, 2009",7:30 pm,Denver Nuggets,106.0,San Antonio Spurs,99.0,Box Score,,17592.0,
38,"Sun, Dec 6, 2009",6:00 pm,Washington Wizards,94.0,Detroit Pistons,98.0,Box Score,,14123.0,
39,"Sun, Dec 6, 2009",6:30 pm,Phoenix Suns,88.0,Los Angeles Lakers,108.0,Box Score,,18997.0,
40,"Sun, Dec 6, 2009",2:00 pm,Cleveland Cavaliers,101.0,Milwaukee Bucks,86.0,Box Score,,16625.0,
41,"Sun, Dec 6, 2009",12:00 pm,New Jersey Nets,97.0,New York Knicks,106.0,Box Score,,19602.0,
42,"Sun, Dec 6, 2009",6:00 pm,Miami Heat,115.0,Sacramento Kings,102.0,Box Score,,13186.0,
43,"Mon, Dec 7, 2009",7:30 pm,Portland Trail Blazers,84.0,New York Knicks,93.0,Box Score,,19763.0,
44,"Mon, Dec 7, 2009",7:00 pm,Golden State Warriors,88.0,Oklahoma City Thunder,104.0,Box Score,,17334.0,
45,"Mon, Dec 7, 2009",7:00 pm,Denver Nuggets,93.0,Philadelphia 76ers,83.0,Box Score,,20664.0,
46,"Mon, Dec 7, 2009",7:00 pm,San Antonio Spurs,101.0,Utah Jazz,104.0,Box Score,,17565.0,
47,"Tue, Dec 8, 2009",7:30 pm,Milwaukee Bucks,89.0,Boston Celtics,98.0,Box Score,,18624.0,
48,"Tue, Dec 8, 2009",7:00 pm,Denver Nuggets,95.0,Charlotte Bobcats,107.0,Box Score,,14127.0,
49,"Tue, Dec 8, 2009",7:00 pm,New Jersey Nets,103.0,Chicago Bulls,101.0,Box Score,,17872.0,
50,"Tue, Dec 8, 2009",7:30 pm,Phoenix Suns,101.0,Dallas Mavericks,102.0,Box Score,,19857.0,
51,"Tue, Dec 8, 2009",7:30 pm,Orlando Magic,97.0,Los Angeles Clippers,86.0,Box Score,,16750.0,
52,"Tue, Dec 8, 2009",7:00 pm,Cleveland Cavaliers,109.0,Memphis Grizzlies,111.0,Box Score,OT,16325.0,
53,"Tue, Dec 8, 2009",7:00 pm,Sacramento Kings,94.0,New Orleans Hornets,96.0,Box Score,,13140.0,
54,"Tue, Dec 8, 2009",7:00 pm,Minnesota Timberwolves,88.0,Toronto Raptors,94.0,Box Score,,15167.0,
55,"Wed, Dec 9, 2009",7:00 pm,Chicago Bulls,83.0,Atlanta Hawks,118.0,Box Score,,16808.0,
56,"Wed, Dec 9, 2009",7:30 pm,Cleveland Cavaliers,85.0,Houston Rockets,95.0,Box Score,,18200.0,
57,"Wed, Dec 9, 2009",7:00 pm,Portland Trail Blazers,102.0,Indiana Pacers,91.0,Box Score,,11487.0,
58,"Wed, Dec 9, 2009",7:30 pm,Utah Jazz,77.0,Los Angeles Lakers,101.0,Box Score,,18997.0,
59,"Wed, Dec 9, 2009",7:00 pm,Toronto Raptors,95.0,Milwaukee Bucks,117.0,Box Score,,12637.0,
60,"Wed, Dec 9, 2009",7:00 pm,New Orleans Hornets,97.0,Minnesota Timberwolves,96.0,Box Score,,12056.0,
61,"Wed, Dec 9, 2009",7:30 pm,Golden State Warriors,105.0,New Jersey Nets,89.0,Box Score,,10005.0,
62,"Wed, Dec 9, 2009",7:00 pm,Detroit Pistons,90.0,Philadelphia 76ers,86.0,Box Score,,12136.0,
63,"Wed, Dec 9, 2009",7:30 pm,Sacramento Kings,106.0,San Antonio Spurs,118.0,Box Score,,17353.0,
64,"Thu, Dec 10, 2009",7:30 pm,Denver Nuggets,99.0,Detroit Pistons,101.0,Box Score,,17176.0,
65,"Thu, Dec 10, 2009",8:30 pm,Orlando Magic,111.0,Utah Jazz,120.0,Box Score,,18735.0,
66,"Thu, Dec 10, 2009",8:00 pm,Boston Celtics,104.0,Washington Wizards,102.0,Box Score,,20173.0,
67,"Fri, Dec 11, 2009",7:00 pm,Golden State Warriors,91.0,Chicago Bulls,96.0,Box Score,OT,18803.0,
68,"Fri, Dec 11, 2009",8:00 pm,Portland Trail Blazers,99.0,Cleveland Cavaliers,104.0,Box Score,,20562.0,
69,"Fri, Dec 11, 2009",7:00 pm,New Jersey Nets,91.0,Indiana Pacers,107.0,Box Score,,12175.0,
70,"Fri, Dec 11, 2009",7:30 pm,Minnesota Timberwolves,92.0,Los Angeles Lakers,104.0,Box Score,,18997.0,
71,"Fri, Dec 11, 2009",7:00 pm,Oklahoma City Thunder,102.0,Memphis Grizzlies,94.0,Box Score,,13048.0,
72,"Fri, Dec 11, 2009",7:30 pm,Dallas Mavericks,106.0,Miami Heat,93.0,Box Score,,18703.0,
73,"Fri, Dec 11, 2009",7:00 pm,New York Knicks,113.0,New Orleans Hornets,96.0,Box Score,,15569.0,
74,"Fri, Dec 11, 2009",7:00 pm,Houston Rockets,96.0,Philadelphia 76ers,91.0,Box Score,,13991.0,
75,"Fri, Dec 11, 2009",8:30 pm,Orlando Magic,103.0,Phoenix Suns,106.0,Box Score,,18216.0,
76,"Fri, Dec 11, 2009",7:30 pm,Charlotte Bobcats,85.0,San Antonio Spurs,104.0,Box Score,,17508.0,
77,"Fri, Dec 11, 2009",7:00 pm,Atlanta Hawks,111.0,Toronto Raptors,89.0,Box Score,,17032.0,
78,"Sat, Dec 12, 2009",7:00 pm,Boston Celtics,106.0,Chicago Bulls,80.0,Box Score,,21257.0,
79,"Sat, Dec 12, 2009",7:30 pm,Charlotte Bobcats,97.0,Dallas Mavericks,98.0,Box Score,OT,20151.0,
80,"Sat, Dec 12, 2009",7:00 pm,Phoenix Suns,99.0,Denver Nuggets,105.0,Box Score,,19155.0,
81,"Sat, Dec 12, 2009",7:30 pm,Golden State Warriors,95.0,Detroit Pistons,104.0,Box Score,,16952.0,
82,"Sat, Dec 12, 2009",7:30 pm,Portland Trail Blazers,101.0,Milwaukee Bucks,108.0,Box Score,2OT,15973.0,
83,"Sat, Dec 12, 2009",7:00 pm,Minnesota Timberwolves,100.0,Sacramento Kings,120.0,Box Score,,11333.0,
84,"Sat, Dec 12, 2009",7:00 pm,Los Angeles Lakers,94.0,Utah Jazz,102.0,Box Score,,19911.0,
85,"Sat, Dec 12, 2009",7:00 pm,Indiana Pacers,114.0,Washington Wizards,113.0,Box Score,,13172.0,
86,"Sun, Dec 13, 2009",5:00 pm,New Jersey Nets,107.0,Atlanta Hawks,130.0,Box Score,,14015.0,
87,"Sun, Dec 13, 2009",6:30 pm,San Antonio Spurs,115.0,Los Angeles Clippers,90.0,Box Score,,16464.0,
88,"Sun, Dec 13, 2009",6:00 pm,Memphis Grizzlies,118.0,Miami Heat,90.0,Box Score,,14465.0,
89,"Sun, Dec 13, 2009",6:00 pm,Cleveland Cavaliers,102.0,Oklahoma City Thunder,89.0,Box Score,,18203.0,
90,"Sun, Dec 13, 2009",12:30 pm,Houston Rockets,88.0,Toronto Raptors,101.0,Box Score,,17111.0,
91,"Mon, Dec 14, 2009",7:30 pm,New Orleans Hornets,90.0,Dallas Mavericks,94.0,Box Score,,19737.0,
92,"Mon, Dec 14, 2009",7:00 pm,Oklahoma City Thunder,93.0,Denver Nuggets,102.0,Box Score,,16022.0,
93,"Mon, Dec 14, 2009",7:30 pm,Washington Wizards,95.0,Los Angeles Clippers,97.0,Box Score,,14511.0,
94,"Mon, Dec 14, 2009",7:00 pm,Boston Celtics,110.0,Memphis Grizzlies,105.0,Box Score,,14193.0,
95,"Mon, Dec 14, 2009",7:00 pm,Indiana Pacers,98.0,Orlando Magic,106.0,Box Score,,17461.0,
96,"Mon, Dec 14, 2009",7:00 pm,Golden State Warriors,101.0,Philadelphia 76ers,117.0,Box Score,,12795.0,
97,"Mon, Dec 14, 2009",7:00 pm,Minnesota Timberwolves,110.0,Utah Jazz,108.0,Box Score,,18090.0,
98,"Tue, Dec 15, 2009",7:00 pm,New York Knicks,87.0,Charlotte Bobcats,94.0,Box Score,,13606.0,
99,"Tue, Dec 15, 2009",7:00 pm,Los Angeles Lakers,96.0,Chicago Bulls,87.0,Box Score,,21416.0,
100,"Tue, Dec 15, 2009",7:00 pm,New Jersey Nets,89.0,Cleveland Cavaliers,99.0,Box Score,,20562.0,
101,"Tue, Dec 15, 2009",7:30 pm,Detroit Pistons,96.0,Houston Rockets,107.0,Box Score,,14899.0,
102,"Tue, Dec 15, 2009",7:30 pm,Toronto Raptors,95.0,Miami Heat,115.0,Box Score,,15106.0,
103,"Tue, Dec 15, 2009",7:00 pm,San Antonio Spurs,104.0,Phoenix Suns,116.0,Box Score,,17964.0,
104,"Tue, Dec 15, 2009",7:00 pm,Sacramento Kings,88.0,Portland Trail Blazers,95.0,Box Score,,20588.0,
105,"Wed, Dec 16, 2009",7:00 pm,Memphis Grizzlies,97.0,Atlanta Hawks,110.0,Box Score,,13013.0,
106,"Wed, Dec 16, 2009",7:00 pm,Houston Rockets,101.0,Denver Nuggets,111.0,Box Score,,15753.0,
107,"Wed, Dec 16, 2009",7:30 pm,San Antonio Spurs,103.0,Golden State Warriors,91.0,Box Score,,17857.0,
108,"Wed, Dec 16, 2009",7:00 pm,Charlotte Bobcats,98.0,Indiana Pacers,101.0,Box Score,,11888.0,
109,"Wed, Dec 16, 2009",7:00 pm,Los Angeles Lakers,107.0,Milwaukee Bucks,106.0,Box Score,OT,16309.0,
110,"Wed, Dec 16, 2009",7:00 pm,Los Angeles Clippers,120.0,Minnesota Timberwolves,95.0,Box Score,,12526.0,
111,"Wed, Dec 16, 2009",7:30 pm,Utah Jazz,108.0,New Jersey Nets,92.0,Box Score,,11476.0,
112,"Wed, Dec 16, 2009",7:00 pm,Detroit Pistons,87.0,New Orleans Hornets,95.0,Box Score,,13196.0,
113,"Wed, Dec 16, 2009",7:00 pm,Dallas Mavericks,100.0,Oklahoma City Thunder,86.0,Box Score,,18203.0,
114,"Wed, Dec 16, 2009",7:00 pm,Toronto Raptors,99.0,Orlando Magic,118.0,Box Score,,17461.0,
115,"Wed, Dec 16, 2009",7:00 pm,Cleveland Cavaliers,108.0,Philadelphia 76ers,101.0,Box Score,,19517.0,
116,"Wed, Dec 16, 2009",7:30 pm,Washington Wizards,109.0,Sacramento Kings,112.0,Box Score,,16579.0,
117,"Thu, Dec 17, 2009",7:00 pm,New York Knicks,89.0,Chicago Bulls,98.0,Box Score,,19791.0,
118,"Thu, Dec 17, 2009",8:00 pm,Orlando Magic,86.0,Miami Heat,104.0,Box Score,,18303.0,
119,"Thu, Dec 17, 2009",7:30 pm,Phoenix Suns,102.0,Portland Trail Blazers,105.0,Box Score,,20559.0,
120,"Fri, Dec 18, 2009",7:30 pm,Utah Jazz,83.0,Atlanta Hawks,96.0,Box Score,,17501.0,
121,"Fri, Dec 18, 2009",7:30 pm,Philadelphia 76ers,98.0,Boston Celtics,97.0,Box Score,,18624.0,
122,"Fri, Dec 18, 2009",8:00 pm,Milwaukee Bucks,82.0,Cleveland Cavaliers,85.0,Box Score,,20562.0,
123,"Fri, Dec 18, 2009",7:30 pm,Houston Rockets,116.0,Dallas Mavericks,108.0,Box Score,OT,19890.0,
124,"Fri, Dec 18, 2009",7:30 pm,Washington Wizards,118.0,Golden State Warriors,109.0,Box Score,,17423.0,
125,"Fri, Dec 18, 2009",7:00 pm,Indiana Pacers,94.0,Memphis Grizzlies,107.0,Box Score,,13217.0,
126,"Fri, Dec 18, 2009",7:00 pm,Sacramento Kings,96.0,Minnesota Timberwolves,112.0,Box Score,,13144.0,
127,"Fri, Dec 18, 2009",7:00 pm,Denver Nuggets,92.0,New Orleans Hornets,98.0,Box Score,,14453.0,
128,"Fri, Dec 18, 2009",8:00 pm,Los Angeles Clippers,91.0,New York Knicks,95.0,Box Score,,19763.0,
129,"Fri, Dec 18, 2009",7:00 pm,Detroit Pistons,98.0,Oklahoma City Thunder,109.0,Box Score,,17774.0,
130,"Fri, Dec 18, 2009",7:00 pm,New Jersey Nets,95.0,Toronto Raptors,118.0,Box Score,,15901.0,
131,"Sat, Dec 19, 2009",7:00 pm,Utah Jazz,110.0,Charlotte Bobcats,102.0,Box Score,,14963.0,
132,"Sat, Dec 19, 2009",7:00 pm,Atlanta Hawks,98.0,Chicago Bulls,101.0,Box Score,OT,21381.0,
133,"Sat, Dec 19, 2009",7:30 pm,Oklahoma City Thunder,90.0,Houston Rockets,95.0,Box Score,,15095.0,
134,"Sat, Dec 19, 2009",7:30 pm,Sacramento Kings,96.0,Milwaukee Bucks,95.0,Box Score,,13745.0,
135,"Sat, Dec 19, 2009",8:00 pm,Los Angeles Lakers,103.0,New Jersey Nets,84.0,Box Score,,17190.0,
136,"Sat, Dec 19, 2009",7:00 pm,Portland Trail Blazers,83.0,Orlando Magic,92.0,Box Score,,17461.0,
137,"Sat, Dec 19, 2009",7:30 pm,Los Angeles Clippers,112.0,Philadelphia 76ers,107.0,Box Score,OT,13752.0,
138,"Sat, Dec 19, 2009",7:00 pm,Washington Wizards,95.0,Phoenix Suns,121.0,Box Score,,16811.0,
139,"Sat, Dec 19, 2009",7:30 pm,Indiana Pacers,99.0,San Antonio Spurs,100.0,Box Score,,17075.0,
140,"Sun, Dec 20, 2009",6:00 pm,Minnesota Timberwolves,104.0,Boston Celtics,122.0,Box Score,,18624.0,
141,"Sun, Dec 20, 2009",6:30 pm,Cleveland Cavaliers,95.0,Dallas Mavericks,102.0,Box Score,,20346.0,
142,"Sun, Dec 20, 2009",6:00 pm,Los Angeles Lakers,93.0,Detroit Pistons,81.0,Box Score,,22076.0,
143,"Sun, Dec 20, 2009",3:00 pm,Denver Nuggets,96.0,Memphis Grizzlies,102.0,Box Score,,13385.0,
144,"Sun, Dec 20, 2009",6:00 pm,Portland Trail Blazers,102.0,Miami Heat,95.0,Box Score,,16500.0,
145,"Sun, Dec 20, 2009",7:30 pm,Charlotte Bobcats,94.0,New York Knicks,98.0,Box Score,,18767.0,
146,"Sun, Dec 20, 2009",12:30 pm,New Orleans Hornets,92.0,Toronto Raptors,98.0,Box Score,,15790.0,
147,"Mon, Dec 21, 2009",7:00 pm,Sacramento Kings,102.0,Chicago Bulls,98.0,Box Score,,19631.0,
148,"Mon, Dec 21, 2009",7:00 pm,Milwaukee Bucks,84.0,Indiana Pacers,81.0,Box Score,,12836.0,
149,"Mon, Dec 21, 2009",7:00 pm,Utah Jazz,99.0,Orlando Magic,104.0,Box Score,,17461.0,
150,"Mon, Dec 21, 2009",7:00 pm,Cleveland Cavaliers,109.0,Phoenix Suns,91.0,Box Score,,18221.0,
151,"Mon, Dec 21, 2009",7:30 pm,Los Angeles Clippers,87.0,San Antonio Spurs,103.0,Box Score,,17451.0,
152,"Tue, Dec 22, 2009",7:30 pm,Indiana Pacers,94.0,Boston Celtics,103.0,Box Score,,18624.0,
153,"Tue, Dec 22, 2009",7:00 pm,Detroit Pistons,76.0,Charlotte Bobcats,88.0,Box Score,,16864.0,
154,"Tue, Dec 22, 2009",7:30 pm,Portland Trail Blazers,85.0,Dallas Mavericks,81.0,Box Score,,19863.0,
155,"Tue, Dec 22, 2009",7:30 pm,Los Angeles Clippers,99.0,Houston Rockets,108.0,Box Score,,17128.0,
156,"Tue, Dec 22, 2009",7:30 pm,Oklahoma City Thunder,108.0,Los Angeles Lakers,111.0,Box Score,,18997.0,
157,"Tue, Dec 22, 2009",7:00 pm,Golden State Warriors,108.0,Memphis Grizzlies,121.0,Box Score,,12827.0,
158,"Tue, Dec 22, 2009",7:00 pm,Atlanta Hawks,112.0,Minnesota Timberwolves,87.0,Box Score,,11271.0,
159,"Tue, Dec 22, 2009",7:30 pm,Chicago Bulls,81.0,New York Knicks,88.0,Box Score,,19763.0,
160,"Tue, Dec 22, 2009",7:00 pm,Philadelphia 76ers,98.0,Washington Wizards,105.0,Box Score,,15435.0,
161,"Wed, Dec 23, 2009",7:00 pm,Atlanta Hawks,104.0,Denver Nuggets,124.0,Box Score,,19155.0,
162,"Wed, Dec 23, 2009",7:30 pm,Toronto Raptors,94.0,Detroit Pistons,64.0,Box Score,,19396.0,
163,"Wed, Dec 23, 2009",7:30 pm,Utah Jazz,70.0,Miami Heat,80.0,Box Score,,19600.0,
164,"Wed, Dec 23, 2009",7:00 pm,Washington Wizards,109.0,Milwaukee Bucks,97.0,Box Score,,13113.0,
165,"Wed, Dec 23, 2009",7:30 pm,Minnesota Timberwolves,103.0,New Jersey Nets,99.0,Box Score,,10204.0,
166,"Wed, Dec 23, 2009",7:00 pm,Golden State Warriors,102.0,New Orleans Hornets,108.0,Box Score,,14391.0,
167,"Wed, Dec 23, 2009",7:00 pm,Houston Rockets,87.0,Orlando Magic,102.0,Box Score,,17461.0,
168,"Wed, Dec 23, 2009",7:00 pm,Oklahoma City Thunder,117.0,Phoenix Suns,113.0,Box Score,,15953.0,
169,"Wed, Dec 23, 2009",7:00 pm,Cleveland Cavaliers,117.0,Sacramento Kings,104.0,Box Score,OT,16407.0,
170,"Wed, Dec 23, 2009",7:30 pm,Portland Trail Blazers,98.0,San Antonio Spurs,94.0,Box Score,,18581.0,
171,"Fri, Dec 25, 2009",2:00 pm,Cleveland Cavaliers,102.0,Los Angeles Lakers,87.0,Box Score,,18997.0,
172,"Fri, Dec 25, 2009",12:00 pm,Miami Heat,93.0,New York Knicks,87.0,Box Score,,19763.0,
173,"Fri, Dec 25, 2009",2:30 pm,Boston Celtics,86.0,Orlando Magic,77.0,Box Score,,17461.0,
174,"Fri, Dec 25, 2009",6:00 pm,Los Angeles Clippers,93.0,Phoenix Suns,124.0,Box Score,,16709.0,
175,"Fri, Dec 25, 2009",7:30 pm,Denver Nuggets,96.0,Portland Trail Blazers,107.0,Box Score,,20664.0,
176,"Sat, Dec 26, 2009",7:00 pm,New Orleans Hornets,85.0,Chicago Bulls,96.0,Box Score,,22008.0,
177,"Sat, Dec 26, 2009",2:00 pm,Memphis Grizzlies,101.0,Dallas Mavericks,106.0,Box Score,,20195.0,
178,"Sat, Dec 26, 2009",7:30 pm,Phoenix Suns,127.0,Golden State Warriors,132.0,Box Score,,19550.0,
179,"Sat, Dec 26, 2009",7:00 pm,Atlanta Hawks,110.0,Indiana Pacers,98.0,Box Score,,15281.0,
180,"Sat, Dec 26, 2009",7:30 pm,San Antonio Spurs,112.0,Milwaukee Bucks,97.0,Box Score,,14864.0,
181,"Sat, Dec 26, 2009",7:00 pm,Washington Wizards,89.0,Minnesota Timberwolves,101.0,Box Score,,16838.0,
182,"Sat, Dec 26, 2009",7:30 pm,Houston Rockets,98.0,New Jersey Nets,93.0,Box Score,,13374.0,
183,"Sat, Dec 26, 2009",7:00 pm,Charlotte Bobcats,91.0,Oklahoma City Thunder,98.0,Box Score,,17961.0,
184,"Sat, Dec 26, 2009",7:00 pm,Los Angeles Lakers,112.0,Sacramento Kings,103.0,Box Score,2OT,17345.0,
185,"Sat, Dec 26, 2009",7:00 pm,Philadelphia 76ers,76.0,Utah Jazz,97.0,Box Score,,19911.0,
186,"Sun, Dec 27, 2009",6:00 pm,Houston Rockets,83.0,Cleveland Cavaliers,108.0,Box Score,,20562.0,
