,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
206,"Thu, Nov 30, 2000",7:00 pm,Boston Celtics,97.0,Milwaukee Bucks,108.0,Box Score,,13247.0,
207,"Thu, Nov 30, 2000",7:00 pm,Dallas Mavericks,84.0,Portland Trail Blazers,95.0,Box Score,,19980.0,
208,"Thu, Nov 30, 2000",7:00 pm,Los Angeles Lakers,88.0,Seattle SuperSonics,121.0,Box Score,,17072.0,
0,"Fri, Dec 1, 2000",7:30 pm,Minnesota Timberwolves,102.0,Boston Celtics,98.0,Box Score,,14630.0,
1,"Fri, Dec 1, 2000",7:30 pm,New York Knicks,91.0,Chicago Bulls,86.0,Box Score,,22099.0,
2,"Fri, Dec 1, 2000",8:00 pm,Cleveland Cavaliers,93.0,Detroit Pistons,103.0,Box Score,,15323.0,
3,"Fri, Dec 1, 2000",7:30 pm,San Antonio Spurs,100.0,Los Angeles Lakers,109.0,Box Score,,18997.0,
4,"Fri, Dec 1, 2000",7:30 pm,Utah Jazz,94.0,Miami Heat,92.0,Box Score,,15632.0,
5,"Fri, Dec 1, 2000",7:30 pm,New Jersey Nets,80.0,Orlando Magic,83.0,Box Score,,13827.0,
6,"Fri, Dec 1, 2000",7:00 pm,Charlotte Hornets,74.0,Philadelphia 76ers,95.0,Box Score,,18377.0,
7,"Fri, Dec 1, 2000",7:30 pm,Phoenix Suns,98.0,Sacramento Kings,105.0,Box Score,,17317.0,
8,"Fri, Dec 1, 2000",7:00 pm,Los Angeles Clippers,95.0,Toronto Raptors,104.0,Box Score,OT,18470.0,
9,"Fri, Dec 1, 2000",7:00 pm,Indiana Pacers,86.0,Vancouver Grizzlies,76.0,Box Score,OT,11758.0,
10,"Sat, Dec 2, 2000",2:30 pm,Milwaukee Bucks,94.0,Atlanta Hawks,101.0,Box Score,,9827.0,
11,"Sat, Dec 2, 2000",7:30 pm,Utah Jazz,89.0,Charlotte Hornets,94.0,Box Score,,13360.0,
12,"Sat, Dec 2, 2000",7:30 pm,Philadelphia 76ers,112.0,Cleveland Cavaliers,78.0,Box Score,,20562.0,
13,"Sat, Dec 2, 2000",7:00 pm,Seattle SuperSonics,92.0,Denver Nuggets,103.0,Box Score,,14234.0,
14,"Sat, Dec 2, 2000",7:30 pm,Dallas Mavericks,97.0,Golden State Warriors,78.0,Box Score,,12187.0,
15,"Sat, Dec 2, 2000",7:30 pm,Portland Trail Blazers,96.0,Houston Rockets,85.0,Box Score,,12648.0,
16,"Sat, Dec 2, 2000",7:30 pm,Orlando Magic,95.0,New Jersey Nets,74.0,Box Score,,14897.0,
17,"Sat, Dec 2, 2000",7:30 pm,Minnesota Timberwolves,90.0,New York Knicks,100.0,Box Score,,19763.0,
18,"Sat, Dec 2, 2000",8:00 pm,Miami Heat,93.0,Washington Wizards,90.0,Box Score,,20674.0,
19,"Sun, Dec 3, 2000",12:30 pm,Los Angeles Clippers,87.0,Boston Celtics,96.0,Box Score,,13583.0,
20,"Sun, Dec 3, 2000",7:00 pm,Washington Wizards,87.0,Detroit Pistons,93.0,Box Score,,12137.0,
21,"Sun, Dec 3, 2000",6:30 pm,Dallas Mavericks,97.0,Los Angeles Lakers,99.0,Box Score,,18997.0,
22,"Sun, Dec 3, 2000",2:00 pm,Indiana Pacers,80.0,Milwaukee Bucks,92.0,Box Score,,15446.0,
23,"Sun, Dec 3, 2000",6:00 pm,Portland Trail Blazers,79.0,Phoenix Suns,84.0,Box Score,,17621.0,
24,"Sun, Dec 3, 2000",6:00 pm,Golden State Warriors,102.0,Seattle SuperSonics,118.0,Box Score,,11669.0,
25,"Sun, Dec 3, 2000",12:30 pm,San Antonio Spurs,97.0,Vancouver Grizzlies,79.0,Box Score,,11655.0,
26,"Mon, Dec 4, 2000",7:00 pm,Philadelphia 76ers,98.0,Denver Nuggets,105.0,Box Score,,15129.0,
27,"Mon, Dec 4, 2000",7:30 pm,Los Angeles Clippers,78.0,New York Knicks,106.0,Box Score,,19763.0,
28,"Tue, Dec 5, 2000",7:30 pm,Miami Heat,100.0,Atlanta Hawks,92.0,Box Score,,10691.0,
29,"Tue, Dec 5, 2000",7:30 pm,Charlotte Hornets,66.0,Cleveland Cavaliers,71.0,Box Score,,14544.0,
30,"Tue, Dec 5, 2000",7:30 pm,Dallas Mavericks,102.0,Houston Rockets,109.0,Box Score,,11426.0,
31,"Tue, Dec 5, 2000",7:00 pm,New Jersey Nets,64.0,Indiana Pacers,88.0,Box Score,,16731.0,
32,"Tue, Dec 5, 2000",7:30 pm,Philadelphia 76ers,85.0,Los Angeles Lakers,96.0,Box Score,,18997.0,
33,"Tue, Dec 5, 2000",7:00 pm,Chicago Bulls,90.0,Minnesota Timberwolves,100.0,Box Score,,16170.0,
34,"Tue, Dec 5, 2000",7:30 pm,Boston Celtics,98.0,Orlando Magic,101.0,Box Score,,13324.0,
35,"Tue, Dec 5, 2000",5:00 pm,San Antonio Spurs,75.0,Sacramento Kings,81.0,Box Score,,17317.0,
36,"Tue, Dec 5, 2000",7:00 pm,Toronto Raptors,84.0,Utah Jazz,98.0,Box Score,,19288.0,
37,"Tue, Dec 5, 2000",7:00 pm,Detroit Pistons,83.0,Vancouver Grizzlies,91.0,Box Score,,12578.0,
38,"Wed, Dec 6, 2000",7:30 pm,Indiana Pacers,88.0,Charlotte Hornets,91.0,Box Score,,11877.0,
39,"Wed, Dec 6, 2000",7:00 pm,Cleveland Cavaliers,92.0,Chicago Bulls,88.0,Box Score,,21395.0,
40,"Wed, Dec 6, 2000",7:00 pm,New York Knicks,85.0,Dallas Mavericks,94.0,Box Score,,14551.0,
41,"Wed, Dec 6, 2000",7:30 pm,Los Angeles Lakers,122.0,Golden State Warriors,125.0,Box Score,OT,19273.0,
42,"Wed, Dec 6, 2000",7:30 pm,Denver Nuggets,78.0,Miami Heat,95.0,Box Score,,14463.0,
43,"Wed, Dec 6, 2000",7:30 pm,Milwaukee Bucks,109.0,New Jersey Nets,87.0,Box Score,,11420.0,
44,"Wed, Dec 6, 2000",7:00 pm,Toronto Raptors,88.0,Portland Trail Blazers,95.0,Box Score,,19980.0,
45,"Wed, Dec 6, 2000",7:00 pm,Detroit Pistons,112.0,Seattle SuperSonics,99.0,Box Score,,14795.0,
46,"Wed, Dec 6, 2000",7:00 pm,Los Angeles Clippers,93.0,Washington Wizards,88.0,Box Score,,11602.0,
47,"Thu, Dec 7, 2000",7:00 pm,Phoenix Suns,104.0,Milwaukee Bucks,96.0,Box Score,,14236.0,
48,"Thu, Dec 7, 2000",7:00 pm,Washington Wizards,88.0,Minnesota Timberwolves,105.0,Box Score,,16018.0,
49,"Thu, Dec 7, 2000",7:30 pm,Denver Nuggets,93.0,Orlando Magic,103.0,Box Score,,13123.0,
50,"Thu, Dec 7, 2000",7:00 pm,New York Knicks,86.0,San Antonio Spurs,83.0,Box Score,,18370.0,
51,"Thu, Dec 7, 2000",7:00 pm,Vancouver Grizzlies,87.0,Utah Jazz,98.0,Box Score,,17958.0,
52,"Fri, Dec 8, 2000",7:30 pm,Indiana Pacers,104.0,Boston Celtics,91.0,Box Score,,14834.0,
53,"Fri, Dec 8, 2000",7:30 pm,Los Angeles Clippers,87.0,Charlotte Hornets,92.0,Box Score,,12086.0,
54,"Fri, Dec 8, 2000",7:00 pm,Chicago Bulls,86.0,Dallas Mavericks,105.0,Box Score,,16600.0,
55,"Fri, Dec 8, 2000",7:30 pm,Toronto Raptors,108.0,Golden State Warriors,92.0,Box Score,,18316.0,
56,"Fri, Dec 8, 2000",7:30 pm,Seattle SuperSonics,103.0,Los Angeles Lakers,95.0,Box Score,,18997.0,
57,"Fri, Dec 8, 2000",7:30 pm,Atlanta Hawks,76.0,Miami Heat,80.0,Box Score,,15031.0,
58,"Fri, Dec 8, 2000",7:30 pm,Phoenix Suns,84.0,New Jersey Nets,86.0,Box Score,,12543.0,
59,"Fri, Dec 8, 2000",7:00 pm,Philadelphia 76ers,107.0,Portland Trail Blazers,94.0,Box Score,,20113.0,
60,"Fri, Dec 8, 2000",7:30 pm,Houston Rockets,98.0,Sacramento Kings,111.0,Box Score,,17317.0,
61,"Sat, Dec 9, 2000",7:30 pm,Atlanta Hawks,90.0,Cleveland Cavaliers,97.0,Box Score,,15766.0,
62,"Sat, Dec 9, 2000",7:00 pm,Charlotte Hornets,96.0,Indiana Pacers,99.0,Box Score,OT,18345.0,
63,"Sat, Dec 9, 2000",7:30 pm,Washington Wizards,91.0,Milwaukee Bucks,99.0,Box Score,,15768.0,
64,"Sat, Dec 9, 2000",7:00 pm,Los Angeles Clippers,73.0,Minnesota Timberwolves,85.0,Box Score,,16143.0,
65,"Sat, Dec 9, 2000",7:30 pm,Denver Nuggets,88.0,New York Knicks,96.0,Box Score,,19763.0,
66,"Sat, Dec 9, 2000",7:00 pm,Detroit Pistons,83.0,Portland Trail Blazers,114.0,Box Score,,19980.0,
67,"Sat, Dec 9, 2000",7:30 pm,Chicago Bulls,81.0,San Antonio Spurs,105.0,Box Score,,19447.0,
68,"Sat, Dec 9, 2000",7:00 pm,Houston Rockets,111.0,Seattle SuperSonics,104.0,Box Score,,15730.0,
69,"Sat, Dec 9, 2000",7:00 pm,Golden State Warriors,114.0,Utah Jazz,125.0,Box Score,,18777.0,
70,"Sat, Dec 9, 2000",7:00 pm,Philadelphia 76ers,83.0,Vancouver Grizzlies,79.0,Box Score,,15671.0,
71,"Sun, Dec 10, 2000",6:00 pm,Denver Nuggets,102.0,Boston Celtics,104.0,Box Score,OT,11812.0,
72,"Sun, Dec 10, 2000",6:30 pm,Detroit Pistons,88.0,Los Angeles Lakers,112.0,Box Score,,18997.0,
73,"Sun, Dec 10, 2000",7:30 pm,Dallas Mavericks,99.0,New Jersey Nets,73.0,Box Score,,10654.0,
74,"Sun, Dec 10, 2000",6:00 pm,Miami Heat,97.0,Sacramento Kings,101.0,Box Score,,17317.0,
75,"Sun, Dec 10, 2000",3:30 pm,Phoenix Suns,95.0,Toronto Raptors,87.0,Box Score,,19800.0,
76,"Mon, Dec 11, 2000",7:30 pm,Phoenix Suns,86.0,Chicago Bulls,80.0,Box Score,,20962.0,
77,"Mon, Dec 11, 2000",7:30 pm,Orlando Magic,80.0,Los Angeles Clippers,92.0,Box Score,,9135.0,
78,"Mon, Dec 11, 2000",7:00 pm,Minnesota Timberwolves,96.0,Philadelphia 76ers,91.0,Box Score,OT,18707.0,
79,"Mon, Dec 11, 2000",7:00 pm,San Antonio Spurs,91.0,Utah Jazz,83.0,Box Score,,19911.0,
80,"Mon, Dec 11, 2000",7:00 pm,Houston Rockets,82.0,Vancouver Grizzlies,75.0,Box Score,,12145.0,
81,"Tue, Dec 12, 2000",8:00 pm,Sacramento Kings,99.0,Atlanta Hawks,107.0,Box Score,,18113.0,
82,"Tue, Dec 12, 2000",7:30 pm,Dallas Mavericks,87.0,Cleveland Cavaliers,92.0,Box Score,,12577.0,
83,"Tue, Dec 12, 2000",7:00 pm,Miami Heat,96.0,Denver Nuggets,85.0,Box Score,,12894.0,
84,"Tue, Dec 12, 2000",7:30 pm,Portland Trail Blazers,101.0,Golden State Warriors,93.0,Box Score,,13461.0,
85,"Tue, Dec 12, 2000",7:30 pm,Milwaukee Bucks,109.0,Los Angeles Lakers,105.0,Box Score,,18997.0,
86,"Tue, Dec 12, 2000",7:30 pm,Minnesota Timberwolves,94.0,New Jersey Nets,116.0,Box Score,,11649.0,
87,"Tue, Dec 12, 2000",7:00 pm,Orlando Magic,92.0,Seattle SuperSonics,97.0,Box Score,,17072.0,
88,"Tue, Dec 12, 2000",7:00 pm,Indiana Pacers,90.0,Toronto Raptors,104.0,Box Score,,18221.0,
89,"Wed, Dec 13, 2000",7:00 pm,Chicago Bulls,104.0,Boston Celtics,86.0,Box Score,,13529.0,
90,"Wed, Dec 13, 2000",7:30 pm,Sacramento Kings,90.0,Charlotte Hornets,101.0,Box Score,,12806.0,
91,"Wed, Dec 13, 2000",7:30 pm,Atlanta Hawks,69.0,Detroit Pistons,92.0,Box Score,,11252.0,
92,"Wed, Dec 13, 2000",7:00 pm,Dallas Mavericks,92.0,Indiana Pacers,97.0,Box Score,,16740.0,
93,"Wed, Dec 13, 2000",7:30 pm,Miami Heat,94.0,Los Angeles Clippers,88.0,Box Score,OT,16468.0,
94,"Wed, Dec 13, 2000",6:00 pm,San Antonio Spurs,93.0,Phoenix Suns,103.0,Box Score,,17333.0,
95,"Wed, Dec 13, 2000",7:30 pm,Los Angeles Lakers,86.0,Portland Trail Blazers,96.0,Box Score,,20491.0,
96,"Wed, Dec 13, 2000",7:00 pm,Milwaukee Bucks,111.0,Utah Jazz,102.0,Box Score,,18450.0,
97,"Wed, Dec 13, 2000",7:00 pm,Seattle SuperSonics,94.0,Vancouver Grizzlies,93.0,Box Score,,15102.0,
98,"Wed, Dec 13, 2000",7:00 pm,Philadelphia 76ers,102.0,Washington Wizards,82.0,Box Score,,14923.0,
99,"Thu, Dec 14, 2000",7:30 pm,Houston Rockets,98.0,Golden State Warriors,95.0,Box Score,,10417.0,
100,"Thu, Dec 14, 2000",7:30 pm,Denver Nuggets,102.0,San Antonio Spurs,96.0,Box Score,,15248.0,
101,"Thu, Dec 14, 2000",8:00 pm,New York Knicks,68.0,Toronto Raptors,70.0,Box Score,,19800.0,
102,"Fri, Dec 15, 2000",7:30 pm,Sacramento Kings,104.0,Boston Celtics,81.0,Box Score,,15486.0,
103,"Fri, Dec 15, 2000",7:30 pm,Atlanta Hawks,85.0,Chicago Bulls,74.0,Box Score,,20455.0,
104,"Fri, Dec 15, 2000",8:00 pm,Minnesota Timberwolves,99.0,Detroit Pistons,90.0,Box Score,,13744.0,
105,"Fri, Dec 15, 2000",7:00 pm,Cleveland Cavaliers,103.0,Indiana Pacers,95.0,Box Score,,16966.0,
106,"Fri, Dec 15, 2000",7:30 pm,Vancouver Grizzlies,76.0,Los Angeles Lakers,98.0,Box Score,,18211.0,
107,"Fri, Dec 15, 2000",7:30 pm,Toronto Raptors,97.0,Milwaukee Bucks,104.0,Box Score,,16432.0,
108,"Fri, Dec 15, 2000",7:30 pm,Utah Jazz,89.0,New York Knicks,58.0,Box Score,,19763.0,
109,"Fri, Dec 15, 2000",7:00 pm,Dallas Mavericks,112.0,Philadelphia 76ers,94.0,Box Score,,18563.0,
110,"Fri, Dec 15, 2000",7:00 pm,Los Angeles Clippers,98.0,Phoenix Suns,88.0,Box Score,,16689.0,
111,"Fri, Dec 15, 2000",7:00 pm,Orlando Magic,96.0,Portland Trail Blazers,106.0,Box Score,,20209.0,
112,"Fri, Dec 15, 2000",7:00 pm,Miami Heat,81.0,Seattle SuperSonics,99.0,Box Score,,17072.0,
113,"Fri, Dec 15, 2000",7:00 pm,Charlotte Hornets,103.0,Washington Wizards,89.0,Box Score,,13908.0,
114,"Sat, Dec 16, 2000",7:30 pm,New Jersey Nets,89.0,Atlanta Hawks,83.0,Box Score,,11225.0,
115,"Sat, Dec 16, 2000",7:30 pm,Boston Celtics,87.0,Charlotte Hornets,99.0,Box Score,,13040.0,
116,"Sat, Dec 16, 2000",7:30 pm,Philadelphia 76ers,99.0,Chicago Bulls,91.0,Box Score,,22110.0,
117,"Sat, Dec 16, 2000",7:30 pm,Utah Jazz,92.0,Cleveland Cavaliers,99.0,Box Score,,18571.0,
118,"Sat, Dec 16, 2000",7:30 pm,Miami Heat,93.0,Golden State Warriors,85.0,Box Score,,16411.0,
119,"Sat, Dec 16, 2000",7:30 pm,Denver Nuggets,102.0,Houston Rockets,100.0,Box Score,,11907.0,
120,"Sat, Dec 16, 2000",7:00 pm,Indiana Pacers,110.0,Minnesota Timberwolves,113.0,Box Score,OT,17249.0,
121,"Sat, Dec 16, 2000",7:30 pm,Phoenix Suns,82.0,San Antonio Spurs,90.0,Box Score,,30555.0,
122,"Sun, Dec 17, 2000",7:00 pm,Dallas Mavericks,99.0,Detroit Pistons,90.0,Box Score,,11389.0,
123,"Sun, Dec 17, 2000",6:00 pm,Washington Wizards,103.0,Los Angeles Clippers,94.0,Box Score,,12862.0,
124,"Sun, Dec 17, 2000",7:30 pm,Sacramento Kings,95.0,New Jersey Nets,79.0,Box Score,,13011.0,
125,"Sun, Dec 17, 2000",6:00 pm,Milwaukee Bucks,97.0,New York Knicks,100.0,Box Score,OT,19763.0,
126,"Sun, Dec 17, 2000",1:00 pm,Los Angeles Lakers,104.0,Toronto Raptors,101.0,Box Score,OT,19800.0,
127,"Sun, Dec 17, 2000",12:30 pm,Orlando Magic,101.0,Vancouver Grizzlies,91.0,Box Score,,13729.0,
128,"Mon, Dec 18, 2000",7:00 pm,Dallas Mavericks,106.0,Boston Celtics,98.0,Box Score,,11327.0,
129,"Tue, Dec 19, 2000",7:30 pm,New York Knicks,77.0,Atlanta Hawks,87.0,Box Score,,13621.0,
130,"Tue, Dec 19, 2000",7:30 pm,Indiana Pacers,90.0,Chicago Bulls,85.0,Box Score,,21454.0,
131,"Tue, Dec 19, 2000",7:30 pm,Minnesota Timberwolves,99.0,Golden State Warriors,120.0,Box Score,,13367.0,
132,"Tue, Dec 19, 2000",7:30 pm,San Antonio Spurs,86.0,Houston Rockets,79.0,Box Score,,12937.0,
133,"Tue, Dec 19, 2000",8:00 pm,Los Angeles Lakers,81.0,Miami Heat,79.0,Box Score,,19600.0,
134,"Tue, Dec 19, 2000",7:00 pm,Detroit Pistons,89.0,Phoenix Suns,84.0,Box Score,,16951.0,
135,"Tue, Dec 19, 2000",7:30 pm,Washington Wizards,72.0,Sacramento Kings,106.0,Box Score,,17317.0,
136,"Tue, Dec 19, 2000",7:00 pm,Utah Jazz,95.0,Toronto Raptors,103.0,Box Score,,18896.0,
137,"Wed, Dec 20, 2000",7:00 pm,New Jersey Nets,86.0,Boston Celtics,99.0,Box Score,,12319.0,
138,"Wed, Dec 20, 2000",7:30 pm,Miami Heat,56.0,Charlotte Hornets,65.0,Box Score,,13176.0,
139,"Wed, Dec 20, 2000",7:00 pm,Portland Trail Blazers,101.0,Dallas Mavericks,106.0,Box Score,,17750.0,
140,"Wed, Dec 20, 2000",7:00 pm,Detroit Pistons,106.0,Denver Nuggets,108.0,Box Score,,16100.0,
141,"Wed, Dec 20, 2000",7:00 pm,Toronto Raptors,99.0,Indiana Pacers,98.0,Box Score,OT,18345.0,
142,"Wed, Dec 20, 2000",7:30 pm,Minnesota Timberwolves,96.0,Los Angeles Clippers,103.0,Box Score,,15636.0,
143,"Wed, Dec 20, 2000",8:00 pm,Utah Jazz,91.0,Philadelphia 76ers,89.0,Box Score,,19428.0,
144,"Wed, Dec 20, 2000",7:30 pm,Cleveland Cavaliers,77.0,San Antonio Spurs,94.0,Box Score,,17336.0,
145,"Wed, Dec 20, 2000",7:00 pm,Sacramento Kings,85.0,Seattle SuperSonics,89.0,Box Score,,17072.0,
146,"Wed, Dec 20, 2000",7:00 pm,Washington Wizards,104.0,Vancouver Grizzlies,118.0,Box Score,,11510.0,
147,"Thu, Dec 21, 2000",7:30 pm,Los Angeles Lakers,99.0,Houston Rockets,94.0,Box Score,,16285.0,
148,"Thu, Dec 21, 2000",7:00 pm,New Jersey Nets,78.0,Milwaukee Bucks,80.0,Box Score,,13439.0,
149,"Thu, Dec 21, 2000",8:00 pm,Boston Celtics,92.0,New York Knicks,86.0,Box Score,,19763.0,
150,"Thu, Dec 21, 2000",7:30 pm,Chicago Bulls,88.0,Orlando Magic,99.0,Box Score,,14035.0,
151,"Fri, Dec 22, 2000",7:00 pm,Los Angeles Lakers,108.0,Dallas Mavericks,103.0,Box Score,,18201.0,
152,"Fri, Dec 22, 2000",7:00 pm,Portland Trail Blazers,96.0,Denver Nuggets,116.0,Box Score,,16622.0,
153,"Fri, Dec 22, 2000",7:00 pm,Utah Jazz,109.0,Indiana Pacers,101.0,Box Score,,18345.0,
154,"Fri, Dec 22, 2000",7:30 pm,Cleveland Cavaliers,95.0,Miami Heat,103.0,Box Score,,15854.0,
155,"Fri, Dec 22, 2000",7:00 pm,Charlotte Hornets,83.0,Minnesota Timberwolves,74.0,Box Score,,16327.0,
156,"Fri, Dec 22, 2000",7:00 pm,New York Knicks,91.0,Philadelphia 76ers,71.0,Box Score,,20670.0,
157,"Fri, Dec 22, 2000",7:30 pm,Golden State Warriors,87.0,San Antonio Spurs,105.0,Box Score,,16481.0,
158,"Fri, Dec 22, 2000",7:00 pm,Washington Wizards,87.0,Seattle SuperSonics,107.0,Box Score,,12705.0,
159,"Fri, Dec 22, 2000",7:00 pm,Atlanta Hawks,78.0,Toronto Raptors,72.0,Box Score,,18962.0,
160,"Fri, Dec 22, 2000",7:00 pm,Sacramento Kings,95.0,Vancouver Grizzlies,93.0,Box Score,,14656.0,
161,"Sat, Dec 23, 2000",7:30 pm,Indiana Pacers,87.0,Atlanta Hawks,91.0,Box Score,,15249.0,
162,"Sat, Dec 23, 2000",7:30 pm,San Antonio Spurs,84.0,Charlotte Hornets,88.0,Box Score,OT,15079.0,
163,"Sat, Dec 23, 2000",7:30 pm,Chicago Bulls,93.0,Detroit Pistons,106.0,Box Score,,13896.0,
164,"Sat, Dec 23, 2000",7:30 pm,Golden State Warriors,95.0,Houston Rockets,87.0,Box Score,,12534.0,
165,"Sat, Dec 23, 2000",7:30 pm,Vancouver Grizzlies,90.0,Los Angeles Clippers,92.0,Box Score,,12001.0,
166,"Sat, Dec 23, 2000",7:30 pm,Boston Celtics,99.0,Milwaukee Bucks,104.0,Box Score,,14786.0,
167,"Sat, Dec 23, 2000",7:00 pm,Utah Jazz,98.0,Minnesota Timberwolves,92.0,Box Score,,16789.0,
168,"Sat, Dec 23, 2000",7:30 pm,Miami Heat,86.0,New Jersey Nets,80.0,Box Score,,13542.0,
169,"Sat, Dec 23, 2000",7:30 pm,Cleveland Cavaliers,92.0,Orlando Magic,111.0,Box Score,,14160.0,
170,"Sat, Dec 23, 2000",7:00 pm,Denver Nuggets,93.0,Phoenix Suns,102.0,Box Score,,18626.0,
171,"Sat, Dec 23, 2000",7:00 pm,Washington Wizards,70.0,Portland Trail Blazers,87.0,Box Score,,20136.0,
172,"Sat, Dec 23, 2000",7:30 pm,Seattle SuperSonics,92.0,Sacramento Kings,97.0,Box Score,,17317.0,
173,"Mon, Dec 25, 2000",3:00 pm,Orlando Magic,93.0,Indiana Pacers,103.0,Box Score,,18345.0,
174,"Mon, Dec 25, 2000",2:30 pm,Portland Trail Blazers,109.0,Los Angeles Lakers,104.0,Box Score,,18997.0,
175,"Tue, Dec 26, 2000",7:00 pm,Cleveland Cavaliers,110.0,Charlotte Hornets,115.0,Box Score,OT,14442.0,
176,"Tue, Dec 26, 2000",7:00 pm,Seattle SuperSonics,93.0,Dallas Mavericks,114.0,Box Score,,13755.0,
177,"Tue, Dec 26, 2000",7:00 pm,Los Angeles Clippers,108.0,Denver Nuggets,109.0,Box Score,,14226.0,
178,"Tue, Dec 26, 2000",7:30 pm,Boston Celtics,96.0,Detroit Pistons,101.0,Box Score,,14568.0,
179,"Tue, Dec 26, 2000",7:00 pm,Orlando Magic,77.0,Milwaukee Bucks,89.0,Box Score,,16089.0,
180,"Tue, Dec 26, 2000",7:00 pm,Toronto Raptors,97.0,Minnesota Timberwolves,100.0,Box Score,,16828.0,
181,"Tue, Dec 26, 2000",7:30 pm,Atlanta Hawks,81.0,New Jersey Nets,76.0,Box Score,,11709.0,
182,"Tue, Dec 26, 2000",7:00 pm,Houston Rockets,95.0,San Antonio Spurs,103.0,Box Score,,21343.0,
183,"Tue, Dec 26, 2000",7:00 pm,Philadelphia 76ers,97.0,Utah Jazz,91.0,Box Score,,19911.0,
184,"Tue, Dec 26, 2000",7:30 pm,Phoenix Suns,97.0,Vancouver Grizzlies,95.0,Box Score,,16110.0,
185,"Wed, Dec 27, 2000",7:30 pm,Philadelphia 76ers,118.0,Golden State Warriors,110.0,Box Score,,18726.0,
186,"Wed, Dec 27, 2000",7:30 pm,Seattle SuperSonics,107.0,Houston Rockets,92.0,Box Score,,13975.0,
187,"Wed, Dec 27, 2000",8:00 pm,Indiana Pacers,79.0,Miami Heat,91.0,Box Score,,16500.0,
188,"Wed, Dec 27, 2000",7:00 pm,New York Knicks,89.0,Washington Wizards,82.0,Box Score,,20674.0,
189,"Thu, Dec 28, 2000",7:30 pm,San Antonio Spurs,104.0,Chicago Bulls,105.0,Box Score,,21793.0,
190,"Thu, Dec 28, 2000",7:30 pm,Milwaukee Bucks,107.0,Cleveland Cavaliers,89.0,Box Score,,18225.0,
191,"Thu, Dec 28, 2000",7:00 pm,Los Angeles Clippers,96.0,Dallas Mavericks,105.0,Box Score,,14260.0,
192,"Thu, Dec 28, 2000",7:00 pm,Toronto Raptors,94.0,Denver Nuggets,93.0,Box Score,,17700.0,
193,"Thu, Dec 28, 2000",7:00 pm,Atlanta Hawks,81.0,Minnesota Timberwolves,88.0,Box Score,,16801.0,
194,"Thu, Dec 28, 2000",7:30 pm,Boston Celtics,112.0,New Jersey Nets,111.0,Box Score,,13207.0,
195,"Thu, Dec 28, 2000",7:30 pm,Detroit Pistons,96.0,Orlando Magic,102.0,Box Score,,16018.0,
196,"Thu, Dec 28, 2000",7:00 pm,Los Angeles Lakers,115.0,Phoenix Suns,78.0,Box Score,,19023.0,
197,"Thu, Dec 28, 2000",7:30 pm,Charlotte Hornets,87.0,Sacramento Kings,91.0,Box Score,,17317.0,
198,"Thu, Dec 28, 2000",6:00 pm,Portland Trail Blazers,103.0,Utah Jazz,102.0,Box Score,OT,19911.0,
199,"Fri, Dec 29, 2000",7:30 pm,Cleveland Cavaliers,97.0,Atlanta Hawks,85.0,Box Score,,11686.0,
200,"Fri, Dec 29, 2000",7:30 pm,Utah Jazz,89.0,Golden State Warriors,100.0,Box Score,,16478.0,
201,"Fri, Dec 29, 2000",7:30 pm,Washington Wizards,91.0,Miami Heat,98.0,Box Score,,16025.0,
202,"Fri, Dec 29, 2000",7:30 pm,Chicago Bulls,68.0,New York Knicks,95.0,Box Score,,19763.0,
203,"Fri, Dec 29, 2000",7:00 pm,Vancouver Grizzlies,81.0,Portland Trail Blazers,104.0,Box Score,,20309.0,
204,"Sat, Dec 30, 2000",1:00 pm,Orlando Magic,95.0,Boston Celtics,90.0,Box Score,,16633.0,
205,"Sat, Dec 30, 2000",2:00 pm,Houston Rockets,114.0,Dallas Mavericks,99.0,Box Score,,18187.0,
206,"Sat, Dec 30, 2000",8:00 pm,Milwaukee Bucks,113.0,Denver Nuggets,120.0,Box Score,,15330.0,
207,"Sat, Dec 30, 2000",7:30 pm,Miami Heat,110.0,Detroit Pistons,102.0,Box Score,OT,15789.0,
208,"Sat, Dec 30, 2000",7:30 pm,San Antonio Spurs,89.0,Indiana Pacers,77.0,Box Score,,18345.0,
209,"Sat, Dec 30, 2000",7:30 pm,Los Angeles Lakers,116.0,Los Angeles Clippers,114.0,Box Score,OT,20327.0,
210,"Sat, Dec 30, 2000",6:30 pm,New York Knicks,88.0,Minnesota Timberwolves,79.0,Box Score,,18322.0,
211,"Sat, Dec 30, 2000",7:00 pm,Toronto Raptors,103.0,Phoenix Suns,109.0,Box Score,,19023.0,
212,"Sat, Dec 30, 2000",4:30 pm,Philadelphia 76ers,107.0,Sacramento Kings,104.0,Box Score,OT,17317.0,
213,"Sat, Dec 30, 2000",12:30 pm,Charlotte Hornets,102.0,Seattle SuperSonics,104.0,Box Score,,15832.0,
214,"Sat, Dec 30, 2000",7:00 pm,Golden State Warriors,102.0,Vancouver Grizzlies,101.0,Box Score,,14485.0,
215,"Sun, Dec 31, 2000",1:00 pm,New Jersey Nets,77.0,Chicago Bulls,86.0,Box Score,,20362.0,
216,"Sun, Dec 31, 2000",8:00 pm,Detroit Pistons,96.0,Washington Wizards,110.0,Box Score,,13132.0,
